id,T_cola1,T_enfermera,T_cola2,T_doctora,T_final,T_espera1,T_espera2,T_espera_total,T_total_sistema
3052,45462.788931535215,45467.13316528652,45473.545611291986,45483.684788889055,45485.45351820847,4.344233751304273,10.139177597069647,14.48341134837392,22.664586673257872
3053,45489.94413543886,45489.94413543886,45495.8495722061,45495.8495722061,45510.3181363389,0.0,0.0,0.0,20.37400090003939
3054,45492.40868943409,45495.8495722061,45498.75699737796,45510.3181363389,45517.747328928555,3.4408827720108093,11.561138960940298,15.002021732951107,25.338639494468225
3055,45503.718109042886,45503.718109042886,45509.733637870224,45517.747328928555,45527.14732997234,0.0,8.01369105833146,8.01369105833146,23.42922092945082
3056,45507.876137981366,45509.733637870224,45514.037599876225,45527.14732997234,45532.320843812486,1.8574998888580012,13.109730096111889,14.96722998496989,24.44470583111979
3057,45510.10788203124,45514.037599876225,45518.614110023715,45532.320843812486,45538.53208327302,3.9297178449851344,13.70673378877109,17.636451633756224,28.424201241781702
3058,45523.180092587216,45523.180092587216,45525.76075167892,45538.53208327302,45555.99106423184,0.0,12.771331594100047,12.771331594100047,32.81097164462699
3059,45533.912521301834,45533.912521301834,45539.59409422055,45555.99106423184,45557.65055285218,0.0,16.396970011293888,16.396970011293888,23.738031550346932
3060,45535.92372693108,45539.59409422055,45546.914820703554,45557.65055285218,45575.78867199469,3.670367289465503,10.735732148626994,14.406099438092497,39.86494506360759
3061,45569.043353772875,45569.043353772875,45576.215244146246,45576.215244146246,45588.77367602942,0.0,0.0,0.0,19.73032225654606
3062,45599.99091387376,45599.99091387376,45605.67866048797,45605.67866048797,45615.42144394165,0.0,0.0,0.0,15.430530067889777
3063,45617.642858324194,45617.642858324194,45623.99318060459,45623.99318060459,45637.56255773039,0.0,0.0,0.0,19.919699406193104
3064,45627.136169804035,45627.136169804035,45633.46847572832,45637.56255773039,45642.37292916451,0.0,4.0940820020696265,4.0940820020696265,15.236759360472206
3065,45694.68192009792,45694.68192009792,45700.946761467254,45700.946761467254,45705.22202770332,0.0,0.0,0.0,10.54010760539677
3066,45706.74811711597,45706.74811711597,45711.11269404902,45711.11269404902,45714.95223100183,0.0,0.0,0.0,8.20411388586217
3067,45714.91655321168,45714.91655321168,45719.12141681986,45719.12141681986,45737.44640105153,0.0,0.0,0.0,22.529847839847207
3068,45726.32322043102,45726.32322043102,45733.51247894816,45737.44640105153,45742.448239787926,0.0,3.933922103366058,3.933922103366058,16.125019356906705
3069,45740.33316196681,45740.33316196681,45746.75821493215,45746.75821493215,45751.44340222907,0.0,0.0,0.0,11.110240262263687
3070,45740.65117378057,45746.75821493215,45753.24852348642,45753.24852348642,45771.48348209716,6.107041151582962,0.0,6.107041151582962,30.83230831658875
3071,45743.59858105963,45753.24852348642,45756.908932923754,45771.48348209716,45781.38629963867,9.649942426789494,14.574549173405103,24.224491600194597,37.787718579034845
3072,45745.2161311288,45756.908932923754,45762.19578578162,45781.38629963867,45796.24067382004,11.692801794953994,19.190513857043697,30.88331565199769,51.024542691237
3073,45753.84028321999,45762.19578578162,45769.065540487834,45796.24067382004,45803.96466397053,8.355502561629692,27.175133332202677,35.53063589383237,50.124380750537966
3074,45767.002647127054,45769.065540487834,45772.95138871442,45803.96466397053,45810.61007816517,2.0628933607804356,31.01327525611123,33.076168616891664,43.607431038115465
3075,45769.64376953793,45772.95138871442,45777.378330051026,45810.61007816517,45818.245236820156,3.307619176492153,33.23174811414356,36.53936729063571,48.60146728222753
3076,45776.78553124163,45777.378330051026,45781.022607598774,45818.245236820156,45824.7588309629,0.592798809397209,37.222629221381794,37.815428030779,47.97329972127045
3077,45779.541233047916,45781.022607598774,45784.96821963678,45824.7588309629,45829.51390179964,1.4813745508581633,39.79061132611969,41.27198587697785,49.972668751724996
3078,45791.83792274061,45791.83792274061,45797.6148211634,45829.51390179964,45833.26036322056,0.0,31.899080636241706,31.899080636241706,41.42244047994609
3079,45842.29865094661,45842.29865094661,45848.00296446927,45848.00296446927,45860.303607797905,0.0,0.0,0.0,18.004956851291354
3080,45866.74820387564,45866.74820387564,45872.707050724166,45872.707050724166,45882.64496971768,0.0,0.0,0.0,15.896765842036984
3081,45877.317154063916,45877.317154063916,45882.178859121326,45882.64496971768,45884.61203788781,0.0,0.46611059635324636,0.46611059635324636,7.294883823895361
3082,45877.3479225919,45882.178859121326,45887.71604553975,45887.71604553975,45888.71870478022,4.830936529426253,0.0,4.830936529426253,11.370782188321755
3083,45878.012926387644,45887.71604553975,45891.30281021965,45891.30281021965,45904.482394190476,9.703119152109139,0.0,9.703119152109139,26.469467802831787
3084,45887.150348369294,45891.30281021965,45894.48121860756,45904.482394190476,45913.639869740124,4.152461850353575,10.001175582918222,14.153637433271797,26.489521370829607
3085,45892.16428756079,45894.48121860756,45899.03184308557,45913.639869740124,45923.7850875859,2.31693104677106,14.608026654554124,16.924957701325184,31.620800025113567
3086,45910.26385420887,45910.26385420887,45916.93681885053,45923.7850875859,45929.27701728575,0.0,6.848268735368038,6.848268735368038,19.01316307688103
3087,45923.02148064397,45923.02148064397,45927.1101362527,45929.27701728575,45937.20542380757,0.0,2.16688103305205,2.16688103305205,14.183943163603544
3088,45961.94345561531,45961.94345561531,45968.53662464113,45968.53662464113,45984.57129869256,0.0,0.0,0.0,22.627843077250873
3089,45988.289380797294,45988.289380797294,45991.77184622929,45991.77184622929,45993.14271665136,0.0,0.0,0.0,4.853335854066245
3090,46032.842475616126,46032.842475616126,46035.85945904962,46035.85945904962,46037.52076630309,0.0,0.0,0.0,4.67829068696301
3091,46049.84972442664,46049.84972442664,46052.86582208287,46052.86582208287,46057.425948604396,0.0,0.0,0.0,7.576224177755648
3092,46053.33961034316,46053.33961034316,46056.69113033035,46057.425948604396,46065.69980949067,0.0,0.7348182740461198,0.7348182740461198,12.360199147507956
3093,46055.36841829343,46056.69113033035,46060.08718104141,46065.69980949067,46067.90959978384,1.3227120369192562,5.61262844925659,6.935340486175846,12.541181490407325
3094,46120.888127761995,46120.888127761995,46128.35611062243,46128.35611062243,46129.92097510141,0.0,0.0,0.0,9.032847339418367
3095,46121.39046902892,46128.35611062243,46131.215040803356,46131.215040803356,46147.48385652794,6.965641593509645,0.0,6.965641593509645,26.093387499022356
3096,46125.24933510583,46131.215040803356,46135.97430403841,46147.48385652794,46158.58923337503,5.965705697526573,11.509552489529597,17.47525818705617,33.33989826920151
3097,46127.16685482625,46135.97430403841,46141.98342935045,46158.58923337503,46166.64451778267,8.807449212159554,16.60580402458436,25.413253236743913,39.47766295641486
3098,46133.95100925595,46141.98342935045,46147.40541947322,46166.64451778267,46185.547823561166,8.032420094496047,19.23909830944467,27.271518403940718,51.59681430521596
3099,46139.67370356964,46147.40541947322,46154.48881772587,46185.547823561166,46188.17722611791,7.731715903581062,31.059005835297285,38.79072173887835,48.5035225482643
3100,46175.51509867797,46175.51509867797,46182.81873046012,46188.17722611791,46206.75604828389,0.0,5.358495657783351,5.358495657783351,31.240949605919013
3101,46196.02804984769,46196.02804984769,46203.4838282242,46206.75604828389,46216.40227260708,0.0,3.2722200596908806,3.2722200596908806,20.37422275939025
3102,46201.79432754696,46203.4838282242,46210.54519367717,46216.40227260708,46221.45106063221,1.6895006772392662,5.85707892991195,7.546579607151216,19.65673308524856
3103,46216.820517570624,46216.820517570624,46219.74069673849,46221.45106063221,46230.54263106175,0.0,1.7103638937187498,1.7103638937187498,13.72211349112331
