id,T_cola1,T_enfermera,T_cola2,T_doctora,T_final,T_espera1,T_espera2,T_espera_total,T_total_sistema
683,9850.345046940178,9850.345046940178,9855.231008613697,9855.231008613697,9856.281783549266,0.0,0.0,0.0,5.936736609088257
684,9883.647881217774,9883.647881217774,9887.576375262972,9887.576375262972,9900.365953269373,0.0,0.0,0.0,16.718072051598938
685,9894.67313525661,9894.67313525661,9898.506760865956,9900.365953269373,9901.624405398783,0.0,1.8591924034171825,1.8591924034171825,6.951270142173598
686,9913.924293520979,9913.924293520979,9916.709239123105,9916.709239123105,9947.662348530586,0.0,0.0,0.0,33.738055009607706
687,9921.353601871786,9921.353601871786,9924.133022612934,9947.662348530586,9953.76166516835,0.0,23.529325917652386,23.529325917652386,32.40806329656334
688,9938.785786073791,9938.785786073791,9946.211400487211,9953.76166516835,9957.89814200149,0.0,7.550264681138287,7.550264681138287,19.112355927698445
689,9989.882952244881,9989.882952244881,9997.173122432381,9997.173122432381,10007.274795382888,0.0,0.0,0.0,17.391843138006152
690,10016.406397144583,10016.406397144583,10020.649631502707,10020.649631502707,10025.070696917817,0.0,0.0,0.0,8.664299773234234
691,10022.143706056304,10022.143706056304,10026.660281911249,10026.660281911249,10036.795940558053,0.0,0.0,0.0,14.652234501749263
692,10059.219588031,10059.219588031,10064.16621965905,10064.16621965905,10066.95918857533,0.0,0.0,0.0,7.739600544331552
693,10080.265513247912,10080.265513247912,10083.188764021479,10083.188764021479,10084.85035052013,0.0,0.0,0.0,4.584837272217555
694,10081.82710064995,10083.188764021479,10088.996453062584,10088.996453062584,10110.471470042969,1.361663371528266,0.0,1.361663371528266,28.64436939301777
695,10111.194282471455,10111.194282471455,10116.94830693047,10116.94830693047,10117.671324944717,0.0,0.0,0.0,6.477042473261463
696,10153.335062630445,10153.335062630445,10158.779051279553,10158.779051279553,10172.710128908675,0.0,0.0,0.0,19.375066278229497
697,10172.74247992915,10172.74247992915,10179.367628697428,10179.367628697428,10193.33266403745,0.0,0.0,0.0,20.5901841083014
698,10177.649839197518,10179.367628697428,10186.551125122844,10193.33266403745,10193.735178105144,1.717789499909486,6.781538914607154,8.49932841451664,16.085338907625555
699,10180.16609759003,10186.551125122844,10192.443556769571,10193.735178105144,10210.764252728288,6.385027532813183,1.291621335572927,7.67664886838611,30.598155138257425
700,10180.84165067198,10192.443556769571,10194.954628831221,10210.764252728288,10221.541783419409,11.601906097590472,15.809623897066558,27.41152999465703,40.70013274742814
701,10183.043803895782,10194.954628831221,10201.629219889433,10221.541783419409,10230.898658744914,11.91082493543945,19.91256352997516,31.82338846541461,47.85485484913261
702,10186.641915527081,10201.629219889433,10206.609818177978,10230.898658744914,10235.669604613498,14.987304362352006,24.288840566936415,39.27614492928842,49.02768908641701
703,10193.278088433111,10206.609818177978,10212.478741535051,10235.669604613498,10235.848828526387,13.331729744866607,23.190863078447364,36.52259282331397,42.57074009327516
704,10222.066593561498,10222.066593561498,10228.294344268807,10235.848828526387,10236.732428004365,0.0,7.554484257580043,7.554484257580043,14.66583444286698
705,10222.391350113918,10228.294344268807,10231.828853164303,10236.732428004365,10244.168583477061,5.902994154888802,4.903574840061992,10.806568994950794,21.77723336314375
706,10255.847523946779,10255.847523946779,10262.308235635623,10262.308235635623,10286.25325714822,0.0,0.0,0.0,30.405733201441763
707,10258.866975319894,10262.308235635623,10267.286109201423,10286.25325714822,10290.603511702226,3.4412603157288686,18.967147946797922,22.40840826252679,31.736536382331906
708,10287.464243927123,10287.464243927123,10293.686567992729,10293.686567992729,10294.98287835249,0.0,0.0,0.0,7.518634425367054
709,10302.048640551904,10302.048640551904,10307.878291622912,10307.878291622912,10314.02745577272,0.0,0.0,0.0,11.978815220816614
710,10322.136061424064,10322.136061424064,10328.658748897742,10328.658748897742,10329.105583686005,0.0,0.0,0.0,6.969522261941165
711,10324.96227081872,10328.658748897742,10334.734154851807,10334.734154851807,10362.83415316281,3.6964780790221994,0.0,3.6964780790221994,37.87188234409041
712,10342.573141757699,10342.573141757699,10349.05495440023,10362.83415316281,10364.232440939912,0.0,13.779198762580563,13.779198762580563,21.659299182212635
713,10345.213564190663,10349.05495440023,10353.8684488867,10364.232440939912,10368.26976701001,3.84139020956718,10.363992053211405,14.205382262778585,23.056202819347163
714,10356.253585038115,10356.253585038115,10360.037452767243,10368.26976701001,10374.618351313546,0.0,8.232314242766734,8.232314242766734,18.364766275430156
